310400,800,310200,500
310400,900,310200,500
310400,800,310200,500
310400,900,310200,500
310400,800,310200,500
310400,900,310200,500
310400,800,310200,500
310400,900,310200,500
310400,800,310200,500
310400,900,310200,500
310400,800,310200,500
310400,900,310200,500
310400,800,310200,500
310400,800,310200,400
310300,100,310200,400
310300,200,310200,400
310300,300,310200,400
310300,300,310200,300
310300,300,310200,200
310300,300,310200,300
310300,1000,310200,300
310300,900,310200,300
310300,800,310200,300
310300,700,310200,300
310300,400,310200,300
310300,400,310200,400
310300,400,310200,500
310300,400,310200,400
310300,200,310200,400
310400,500,310200,400
310400,500,310200,600
310400,500,310200,700
310400,500,310200,900
310400,500,310200,1000
310400,500,310200,1100
310400,500,310200,1200
310400,500,310200,1100
310400,500,310200,1000
310400,500,310200,1100
310400,500,310200,1000
310400,500,310200,1100
310400,500,310200,1000
310400,500,310200,1100
310400,500,310200,1000
310400,600,310200,1000
310400,600,310300,200
310400,600,310300,400
310400,600,310300,500
310400,600,310300,600
310400,600,310300,700
310400,600,310300,900
310400,600,310300,800
310400,600,310300,1000
310400,600,310300,1100
310400,600,310300,1000
310400,600,310300,800
310400,600,310300,1000
310400,700,310300,1000
310400,700,310300,900
310400,700,310300,700
310400,700,310300,600
310400,700,310300,400
310400,700,310300,200
310400,700,310200,300
310400,800,310200,300
310400,700,310200,300
310400,800,310200,300
310400,700,310200,300
310400,800,310200,300
310400,700,310200,300
310400,800,310200,300
310400,700,310200,300
310400,800,310200,300
310400,700,310200,300
310300,100,310200,300
310300,200,310200,300
310300,300,310200,300
310300,400,310200,300
310300,400,310200,200
310300,500,310200,200
310300,400,310200,200
310300,400,310200,400
310300,300,310200,400
310300,300,310200,300
310300,400,310200,300
310300,400,310200,400
310300,400,310200,300
310300,400,310200,200
310300,400,310200,100
310300,400,310200,200
310300,500,310200,200
310300,500,310200,100
310300,500,310100,200
